Dates,EURUSD,EURGBP,EURJPY,EURCHF,EURSEK,EURDKK,EURAUD,EURCAD,USDGBP,USDJPY,USDCHF,USDSEK,USDDKK,USDAUD,USDCAD,GBPUSD,GBPJPY,GBPCHF,GBPSEK,GBPDKK,GBPAUD,GBPCAD,JPYUSD,JPYGBP,JPYCHF,JPYSEK,JPYDKK,JPYAUD,JPYCAD,SEKUSD,SEKGBP,SEKJPY,SEKCHF,SEKDKK,SEKAUD,SEKCAD,DKKUSD,DKKGBP,DKKJPY,DKKCHF,DKKSEK,DKKAUD,DKKCAD,AUDUSD,AUDGBP,AUDJPY,AUDCHF,AUDSEK,AUDDKK,AUDCAD,CADUSD,CADGBP,CADJPY,CADCHF,CADSEK,CADDKK,CADAUD
2016-12-09,1.0537,0.83829904,121.37043,1.0750902,9.69425,7.4367514,1.4139829,1.3873013,0.7955766,115.185,1.0203,9.2002,7.05775,1.3419217,1.3166,1.25695,144.78178,1.2824662,11.564192,8.87124,1.6867285,1.6549003,0.008681687,0.006906947,0.008857925,0.07987326,0.061273176,0.011650143,0.011430308,0.10869329,0.08647383,12.519836,0.11089976,0.7671301,0.14585789,0.14310558,0.14168821,0.11272382,16.320356,0.1445645,1.3035599,0.19013448,0.1865467,0.7452,0.5928636,85.83586,0.7603276,6.855989,5.259435,0.98113024,0.75953215,0.604266,87.48671,0.7749507,6.987848,5.360588,1.0192326
2016-12-12,1.06085,0.837425,122.45922,1.0779297,9.748258,7.4366117,1.4146553,1.3930022,0.78939056,115.435,1.0161,9.1891,7.01005,1.3335111,1.3131,1.2668,146.23306,1.2871956,11.640753,8.880331,1.689292,1.6634351,0.008662884,0.006838399,0.008802357,0.07960411,0.06072725,0.011552053,0.011375233,0.10882458,0.0859051,12.562165,0.11057666,0.7628657,0.14511879,0.14289756,0.14265233,0.1126084,16.467072,0.14494905,1.3108466,0.19022848,0.18731678,0.7499,0.59196395,86.564705,0.7619734,6.8909063,5.2568364,0.98469365,0.7615566,0.6011656,87.910286,0.7738177,6.99802,5.33855,1.0155442
2016-12-13,1.0641,0.83893096,122.66413,1.0761776,9.733216,7.436197,1.4196519,1.3962057,0.7883948,115.275,1.01135,9.1469,6.98825,1.3341339,1.3121,1.2684001,146.21481,1.2827965,11.601929,8.863896,1.6922154,1.6642678,0.008674908,0.006839252,0.008773368,0.07934851,0.06062242,0.011573488,0.011382347,0.10932665,0.08619256,12.60263,0.11056752,0.76400197,0.1458564,0.1434475,0.14309734,0.1128172,16.495546,0.14472151,1.3088971,0.19091101,0.18775803,0.74955,0.5909413,86.40437,0.7580574,6.856059,5.2380424,0.98348457,0.762137,0.6008648,87.85535,0.7707873,6.971191,5.3260036,1.0167928
2016-12-14,1.0653,0.8386208,122.57874,1.0758464,9.761503,7.436167,1.4166224,1.3950636,0.7872156,115.065,1.0099,9.16315,6.98035,1.3297873,1.30955,1.2703,146.16708,1.282876,11.63995,8.867139,1.6892288,1.6635214,0.00869074,0.006841486,0.008776778,0.079634555,0.060664408,0.011556835,0.011380959,0.10913278,0.08591103,12.5573635,0.11021319,0.76178503,0.14512338,0.14291485,0.14325929,0.112775944,16.48413,0.14467755,1.3127064,0.19050437,0.1876052,0.752,0.5919861,86.52888,0.7594448,6.8906884,5.249223,0.9847816,0.7636211,0.6011344,87.866066,0.7711809,6.9971743,5.3303423,1.0154536
2016-12-15,1.0415,0.8395469,123.49586,1.0739427,9.782028,7.4341226,1.4167176,1.3954017,0.80609405,118.575,1.03115,9.39225,7.1379,1.3602666,1.3398,1.24055,147.09822,1.2791932,11.651556,8.854922,1.6874788,1.662089,0.008433481,0.006798178,0.008696184,0.07920936,0.060197342,0.011471782,0.011299177,0.106470756,0.08582544,12.624769,0.109787315,0.7599776,0.1448286,0.14264952,0.14009723,0.11293154,16.612028,0.14446126,1.3158282,0.19056958,0.18770227,0.73515004,0.59260005,87.17041,0.75804996,6.904713,5.2474275,0.984954,0.74638003,0.6016525,88.50201,0.7696298,7.010188,5.3275857,1.0152758
2016-12-16,1.0409501,0.83724767,123.21726,1.0712416,9.776759,7.4337883,1.4299747,1.3913859,0.8043111,118.37,1.0291,9.39215,7.14135,1.3737208,1.33665,1.2433,147.16942,1.2794799,11.677259,8.8788395,1.707947,1.6618569,0.008448087,0.00679489,0.008693925,0.079345696,0.06033074,0.011605312,0.011292135,0.106471896,0.08563653,12.603079,0.10957022,0.760353,0.14626266,0.14231566,0.14002955,0.11262732,16.575298,0.1441044,1.3151785,0.1923615,0.1871705,0.72795,0.5854983,86.16744,0.7491333,6.837015,5.1985455,0.97301435,0.748139,0.60173655,88.55722,0.7699098,7.0266337,5.3427224,1.0277342
2016-12-19,1.0437,0.8422709,122.029396,1.0685922,9.765483,7.4342227,1.4384949,1.3978274,0.8070048,116.92,1.02385,9.3566,7.12295,1.3782648,1.3393,1.23915,144.88142,1.2687037,11.594231,8.826404,1.7078769,1.6595937,0.008552857,0.006902196,0.008756842,0.08002566,0.060921572,0.011788101,0.011454841,0.10687643,0.0862498,12.495993,0.10942543,0.7612755,0.14730403,0.14313962,0.14039128,0.113296434,16.414547,0.1437396,1.3135849,0.19349635,0.18802604,0.72555,0.58552235,84.83131,0.74285436,6.788681,5.1680565,0.97172916,0.7466587,0.6025571,87.29933,0.76446646,6.9861865,5.3184123,1.0290934
2016-12-20,1.0378,0.8401198,122.54342,1.0681556,9.730464,7.434228,1.4331285,1.3897179,0.80951995,118.08,1.02925,9.37605,7.16345,1.3809294,1.3391,1.2353001,145.86423,1.2714326,11.582235,8.8490095,1.7058622,1.6541903,0.008468835,0.00685569,0.008716548,0.07940422,0.060666073,0.011694863,0.011340616,0.10665472,0.08633912,12.593789,0.10977437,0.76401573,0.14728263,0.14282133,0.13959755,0.113007,16.483679,0.14368078,1.3088737,0.19277436,0.18693508,0.72415,0.5862139,85.50764,0.7453314,6.7896667,5.1874123,0.9697093,0.7467702,0.6045254,88.17863,0.7686133,7.0017548,5.349451,1.0312369
2016-12-21,1.0433,0.8431389,122.7912,1.0705823,9.626007,7.435391,1.4389353,1.3978655,0.8081461,117.695,1.02615,9.2265,7.1268,1.3792152,1.33985,1.2373999,145.63579,1.269758,11.41687,8.818702,1.7066408,1.6579303,0.008496538,0.006866444,0.008718723,0.0783933,0.060553126,0.011718554,0.011384086,0.10838347,0.08758968,12.756192,0.11121769,0.7724273,0.14948413,0.14521758,0.14031543,0.11339537,16.514423,0.14398468,1.2946203,0.19352518,0.18800162,0.72505,0.5859463,85.334755,0.74401003,6.6896734,5.1672864,0.9714582,0.74635226,0.6031617,87.84193,0.7658694,6.8862185,5.3191032,1.0293804
2016-12-22,1.04565,0.8503985,122.87956,1.0718436,9.607119,7.433526,1.4472665,1.4092225,0.8132726,117.515,1.02505,9.1877,7.109,1.384083,1.3477,1.2296001,144.49644,1.2604016,11.297197,8.741227,1.7018687,1.657132,0.008509552,0.006920585,0.008722717,0.07818321,0.060494408,0.011777926,0.011468323,0.108841166,0.08851754,12.790469,0.11156764,0.77375185,0.15064521,0.14668524,0.14066675,0.11440042,16.530453,0.14419046,1.2924039,0.19469446,0.18957658,0.7225,0.58758944,84.90459,0.7405987,6.6381135,5.136253,0.9737133,0.7420049,0.6034522,87.1967,0.7605921,6.8173184,5.274913,1.0269964
2016-12-23,1.04615,0.8535123,122.65062,1.0726177,9.616995,7.4343076,1.458252,1.4143947,0.81586033,117.24,1.0253,9.19275,7.10635,1.3939224,1.352,1.2257,143.70107,1.2567103,11.267554,8.710254,1.7085308,1.6571465,0.008529512,0.006958891,0.008745309,0.07840967,0.0606137,0.011889478,0.011531901,0.108781375,0.08875041,12.753529,0.111533545,0.7730385,0.1516328,0.14707242,0.14071922,0.114807226,16.497921,0.14427942,1.2935966,0.19615167,0.19025238,0.7174,0.58529824,84.10798,0.7355502,6.594879,5.0980954,0.9699248,0.73964494,0.60344696,86.71597,0.758358,6.7993712,5.256176,1.0310076
2016-12-26,1.0461315,0.8534972,122.64844,1.0726326,9.616821,7.434217,1.4582425,1.4143729,0.81586033,117.23998,1.0253325,9.192746,7.1063886,1.3939381,1.352003,1.2257,143.70105,1.25675,11.2675495,8.7103,1.7085499,1.65715,0.008529513,0.006958892,0.008745587,0.07840965,0.060614035,0.011889613,0.011531928,0.10878142,0.088750444,12.753531,0.11153712,0.77304304,0.15163456,0.1470728,0.14071845,0.1148066,16.497828,0.14428319,1.293589,0.19615279,0.19025175,0.71739197,0.5852916,84.107025,0.73556525,6.5948024,5.098066,0.9699161,0.73964334,0.60344565,86.715775,0.7583803,6.7993536,5.256193,1.031017
2016-12-27,1.0458,0.8531571,122.99131,1.0757098,9.650956,7.4351673,1.4549248,1.4173204,0.81579375,117.605,1.0286,9.2283,7.10955,1.3912076,1.35525,1.2258,144.16022,1.2608579,11.312051,8.714887,1.7053423,1.6612655,0.008503039,0.006936727,0.008746226,0.0784686,0.060452785,0.011829493,0.011523744,0.10836232,0.0884013,12.743951,0.111461475,0.7704073,0.15075448,0.14685804,0.14065588,0.11474618,16.541834,0.14467864,1.2980146,0.19568151,0.19062388,0.7188,0.5863926,84.53448,0.73935765,6.633302,5.1103444,0.9741537,0.7378712,0.60195076,86.77735,0.7589743,6.809297,5.2459326,1.026532
2016-12-28,1.0394,0.8500511,122.280205,1.0708938,9.567521,7.4336843,1.4485401,1.4108815,0.81782866,117.645,1.0303,9.20485,7.1519,1.3936311,1.3574,1.2227501,143.85043,1.2597994,11.255231,8.744986,1.7040626,1.6597608,0.008500149,0.006951665,0.008757703,0.07824259,0.06079221,0.011846071,0.011538101,0.108638376,0.08884758,12.780762,0.111930124,0.7769708,0.15140182,0.14746572,0.13982299,0.11435125,16.449474,0.14405963,1.2870497,0.19486167,0.18979572,0.71755,0.58683294,84.41617,0.7392918,6.60494,5.1318455,0.9740023,0.73670256,0.60249645,86.66937,0.7590247,6.7812366,5.268823,1.0266916
2016-12-29,1.04895,0.85786134,122.14497,1.0737576,9.564903,7.433279,1.45435,1.414614,0.81782866,116.445,1.02365,9.11855,7.0864,1.3864818,1.3486,1.2227501,142.38313,1.2516682,11.149708,8.664896,1.6953207,1.6490008,0.008587745,0.007023304,0.008790846,0.078307785,0.060856197,0.011906751,0.011581433,0.109666556,0.08968845,12.770123,0.11226018,0.7771411,0.15205067,0.14789632,0.14111538,0.115408204,16.43218,0.14445277,1.2867677,0.1956539,0.19030821,0.72125,0.5898589,83.985954,0.7383076,6.5767546,5.111066,0.97267777,0.7415097,0.60642785,86.34509,0.75904644,6.761493,5.2546344,1.0280896
2016-12-30,1.05475,0.8535993,123.02077,1.0719951,9.581982,7.4355125,1.4566358,1.4144725,0.80929065,116.635,1.01635,9.0846,7.04955,1.3810247,1.34105,1.2356501,144.12004,1.2558529,11.225388,8.710777,1.7064633,1.6570686,0.008573756,0.00693866,0.008713936,0.077889144,0.060441118,0.011840569,0.011497836,0.11007639,0.08908379,12.83876,0.111876145,0.775989,0.15201822,0.14761795,0.14185302,0.11480032,16.545027,0.14417233,1.288678,0.19590253,0.190232,0.7241,0.58600736,84.45541,0.735939,6.5781593,5.104579,0.9710543,0.7456843,0.60347533,86.97289,0.7578763,6.7742443,5.256739,1.0298085
2017-01-02,1.0547589,0.85360646,123.02176,1.0720016,9.582074,7.4355955,1.4566368,1.4144686,0.8092906,116.63496,1.0163475,9.084611,7.0495687,1.381014,1.341035,1.2356501,144.12,1.2558498,11.2254,8.7108,1.70645,1.65705,0.008573759,0.006938663,0.008713919,0.07788927,0.060441304,0.011840481,0.011497712,0.11007626,0.08908369,12.83874,0.111875735,0.7759902,0.15201686,0.14761612,0.14185265,0.11480001,16.544977,0.14417158,1.2886761,0.19590048,0.19022937,0.72410566,0.5860119,84.45603,0.735943,6.578218,5.1046324,0.97105104,0.7456927,0.60348207,86.97383,0.7578829,6.7743278,5.2568116,1.029812
2017-01-03,1.0384,0.84829676,122.55717,1.0684617,9.528255,7.43401,1.4382273,1.392754,0.8169267,118.025,1.02895,9.1759,7.1591,1.3850416,1.34125,1.2241,144.47441,1.2595377,11.23222,8.763454,1.6954294,1.641824,0.008472781,0.006921641,0.008718068,0.07774539,0.060657486,0.011735153,0.011364116,0.10898113,0.089029595,12.862498,0.11213613,0.78020686,0.1509434,0.14617094,0.13968237,0.11411026,16.486012,0.14372617,1.2817115,0.19346589,0.18734896,0.722,0.5898211,85.21405,0.74290186,6.625,5.1688704,0.9683825,0.74557316,0.60907865,87.99628,0.7671575,6.8413053,5.3376327,1.0326499
2017-01-04,1.04755,0.85180515,122.851425,1.0724292,9.53899,7.434043,1.4390411,1.3925083,0.81314033,117.275,1.02375,9.106,7.0966,1.3737208,1.3293,1.2298,144.2248,1.2590077,11.198559,8.727399,1.6894017,1.6347731,0.008526966,0.00693362,0.008729481,0.07764655,0.06051247,0.011713671,0.011334896,0.109817706,0.089297205,12.878872,0.11242587,0.77933234,0.15085886,0.14598069,0.14091255,0.114581674,16.525518,0.14425921,1.2831496,0.19357449,0.18731506,0.72795,0.5919255,85.37034,0.7452387,6.6287127,5.16597,0.96766394,0.7522756,0.6117056,88.22312,0.7701421,6.8502216,5.3385987,1.0334166
2017-01-05,1.06005,0.8535711,122.47818,1.0707566,9.545538,7.433919,1.4433249,1.4001671,0.8052178,115.54,1.0101,9.0048,7.0128,1.3615631,1.32085,1.2419,143.48912,1.2544432,11.183061,8.709196,1.6909251,1.6403636,0.008655011,0.006969169,0.008742427,0.07793664,0.06069586,0.011784343,0.011431971,0.11105189,0.08942096,12.8309355,0.11217351,0.7787847,0.15120415,0.14668289,0.1425964,0.11482116,16.475588,0.14403662,1.284052,0.19415398,0.18834844,0.73445,0.5913922,84.85835,0.74186796,6.613575,5.150551,0.97009826,0.75708824,0.6096209,87.473976,0.76473486,6.817428,5.3093085,1.0308233
2017-01-06,1.05775,0.85863304,123.20672,1.0721353,9.558251,7.4340787,1.4451123,1.3970761,0.8117542,116.48,1.0136,9.0364,7.0282,1.3662136,1.3208,1.2319,143.49171,1.2486538,11.131941,8.65804,1.6830385,1.6270934,0.008585164,0.006969044,0.008701922,0.07757898,0.060338255,0.011729168,0.011339285,0.11066354,0.0898316,12.89009,0.112168565,0.7777655,0.15119003,0.1461644,0.14228393,0.115499586,16.573233,0.144219,1.2857345,0.19439024,0.1879286,0.73195,0.5941635,85.25754,0.7419045,6.614193,5.144291,0.9667595,0.7571169,0.61459285,88.18898,0.7674137,6.8416114,5.3211694,1.0343834
2017-01-09,1.05555,0.8691947,122.93462,1.0730721,9.569774,7.4339743,1.4368066,1.394751,0.82345194,116.465,1.0166,9.06615,7.04275,1.3611923,1.32135,1.2143999,141.43509,1.2345589,11.009932,8.552715,1.653032,1.6046473,0.008586271,0.007070381,0.008728803,0.07784442,0.060470957,0.011687566,0.011345468,0.11030041,0.090827085,12.846136,0.112131394,0.77681816,0.15014008,0.14574544,0.14198999,0.11692193,16.536863,0.14434703,1.2873025,0.19327569,0.18761846,0.73465,0.604949,85.56101,0.7468452,6.660447,5.1739564,0.97072977,0.7568018,0.62318987,88.140915,0.7693647,6.861278,5.3299656,1.0301528
2017-01-10,1.0591999,0.8695509,122.26874,1.0737109,9.579246,7.4340477,1.4348414,1.3984617,0.8209507,115.435,1.0137,9.04385,7.01855,1.3546464,1.3203,1.2181,140.61136,1.234788,11.016314,8.549295,1.6500947,1.6082573,0.008662884,0.007111801,0.008781565,0.07834583,0.060800884,0.011735145,0.011437606,0.110572375,0.09077447,12.763922,0.11208722,0.7760577,0.14978647,0.1459887,0.14247957,0.1169687,16.447128,0.14443155,1.2885638,0.19300944,0.18811578,0.7382,0.6060258,85.21412,0.74831337,6.67617,5.1810937,0.97464544,0.7574036,0.621791,87.430885,0.76778007,6.8498445,5.315875,1.0260141
2017-01-11,1.04685,0.8676031,122.13075,1.0715556,9.552034,7.4339433,1.4202279,1.388123,0.82877505,116.665,1.0236,9.12455,7.10125,1.356668,1.326,1.2066001,140.768,1.2350758,11.009683,8.568369,1.6369557,1.5999516,0.008571551,0.007103888,0.00877384,0.078211546,0.06086873,0.011628749,0.011365877,0.10959445,0.09082914,12.785836,0.112180874,0.7782576,0.14868328,0.14532223,0.14082028,0.11670833,16.428799,0.14414364,1.2849216,0.19104637,0.18672769,0.7371,0.6108901,85.993774,0.75449556,6.7257056,5.2343316,0.9773946,0.7541478,0.6250189,87.98266,0.7719457,6.8812594,5.3553925,1.0231283
2017-01-12,1.06535,0.87187994,121.47654,1.0739794,9.499034,7.434439,1.4207509,1.3999765,0.8183976,114.025,1.0081,8.91635,6.9784,1.3336,1.3141,1.2219,139.32715,1.2317975,10.894888,8.526907,1.6295259,1.6056988,0.008770007,0.007177352,0.008841044,0.07819645,0.061200615,0.011695681,0.011524666,0.11215351,0.09178616,12.788304,0.11306196,0.7826521,0.14956792,0.14738093,0.14329933,0.11727582,16.339706,0.14446005,1.277707,0.191104,0.18830965,0.74985003,0.6136755,85.50165,0.75592387,6.6859255,5.2327538,0.98537797,0.7609771,0.6227818,86.77042,0.76714104,6.785138,5.310403,1.014839
2017-01-13,1.0625,0.8725108,122.20344,1.0729656,9.477713,7.434737,1.418274,1.3943187,0.8211866,115.015,1.00985,8.9202,6.9974,1.3348461,1.3123,1.2177501,140.05952,1.2297449,10.862575,8.521084,1.625509,1.5980533,0.008694518,0.007139822,0.00878016,0.07755685,0.06083902,0.011605844,0.011409816,0.11210511,0.09205921,12.893769,0.113209344,0.7844443,0.14964308,0.14711553,0.14291023,0.117355965,16.43682,0.1443179,1.2747879,0.19076316,0.18754108,0.74915004,0.615192,86.16349,0.7565292,6.6825686,5.242102,0.9831096,0.7620209,0.62576133,87.64383,0.76952684,6.797379,5.332165,1.0171807
2017-01-16,1.0605,0.8790253,121.01896,1.0721124,9.495505,7.436756,1.4186342,1.3947695,0.8288781,114.115,1.01095,8.9538,7.0125,1.3377031,1.3152,1.20645,137.67404,1.2196605,10.802312,8.46023,1.6138719,1.586723,0.00876309,0.007263533,0.008859046,0.07846296,0.061451167,0.011722413,0.011525216,0.11168442,0.09257277,12.744867,0.11290736,0.783187,0.14940059,0.14688735,0.1426025,0.11820009,16.273085,0.144164,1.2768344,0.19075981,0.18755081,0.74755,0.61962783,85.30667,0.75573564,6.6934133,5.242194,0.9831778,0.76034063,0.6302297,86.766266,0.7686663,6.807938,5.3318887,1.01711
2017-01-17,1.06935,0.8633538,120.85259,1.0722373,9.53379,7.436367,1.417954,1.3968384,0.80736315,113.015,1.0027,8.9155,6.9541,1.3259962,1.30625,1.2386,139.98038,1.2419442,11.042738,8.613349,1.6423788,1.6179212,0.008848383,0.007143858,0.008872273,0.07888775,0.061532542,0.011732922,0.0115582,0.112164214,0.090557255,12.676239,0.11246706,0.78000116,0.14872932,0.1465145,0.14380006,0.11609887,16.251564,0.14418831,1.2820494,0.19067833,0.18783884,0.75415,0.6088729,85.230255,0.7561861,6.7236238,5.2444344,0.9851084,0.76555026,0.61807704,86.51866,0.7676172,6.825263,5.3237133,1.0151167
2017-01-18,1.06935,0.86636156,121.13062,1.071061,9.527855,7.4360995,1.4136426,1.4002604,0.81017584,113.275,1.0016,8.90995,6.95385,1.3219644,1.30945,1.2342999,139.81532,1.2362748,10.997551,8.583137,1.6317005,1.6162541,0.008828073,0.007152292,0.008842198,0.07865769,0.061389092,0.011670398,0.01155992,0.11223407,0.09092933,12.713315,0.112413645,0.78045887,0.14836945,0.14696491,0.14380524,0.11650753,16.289537,0.14403532,1.2812974,0.1901054,0.18830577,0.75645006,0.6128576,85.68688,0.7576604,6.7399325,5.26024,0.99053353,0.7636794,0.6187146,86.50578,0.7649013,6.804345,5.3105116,1.0095569
2017-01-19,1.0611501,0.8624432,122.3453,1.0724514,9.557035,7.435744,1.4060556,1.4141947,0.81274384,115.295,1.01065,9.0063,7.00725,1.3250299,1.3327,1.2304,141.85896,1.2435038,11.081351,8.62172,1.6303167,1.639754,0.008673403,0.007049255,0.008765776,0.07811527,0.060776703,0.011492519,0.011559045,0.11103339,0.0902417,12.801594,0.1122159,0.7780387,0.14712255,0.1479742,0.14270934,0.11598614,16.453674,0.1442292,1.2852832,0.18909414,0.19018875,0.7547,0.6133778,87.01314,0.7627376,6.797055,5.2883716,1.0057887,0.75035644,0.60984755,86.512344,0.75834775,6.757935,5.257935,0.9942447
2017-01-20,1.06785,0.866691,122.86148,1.0735097,9.513422,7.4365606,1.4147456,1.4236575,0.81162244,115.055,1.0053,8.90895,6.96405,1.3248543,1.3332,1.2321,141.75926,1.2386302,10.976717,8.580406,1.632353,1.6426357,0.008691495,0.007054213,0.00873756,0.077432096,0.060528006,0.011514965,0.011587502,0.11224668,0.09110192,12.914541,0.11284159,0.78169143,0.14871049,0.14964727,0.14359461,0.116544604,16.521278,0.14435567,1.2792772,0.19024193,0.19144033,0.7548,0.61261266,86.84351,0.7588005,6.7244754,5.256465,1.0062994,0.75007504,0.60877776,86.29988,0.7540505,6.682381,5.22356,0.9937401
2017-01-23,1.07465,0.86033946,121.45158,1.073253,9.497918,7.4362025,1.4177442,1.4296069,0.8005764,113.015,0.9987,8.83815,6.91965,1.3192612,1.3303,1.2491001,141.16705,1.2474763,11.039734,8.643335,1.6478893,1.6616778,0.008848383,0.007083807,0.00883688,0.078203335,0.061227717,0.011673329,0.011771004,0.11314585,0.090581894,12.787178,0.11299876,0.7829297,0.14926893,0.15051793,0.14451598,0.11569608,16.332474,0.1443281,1.2772539,0.19065432,0.1922496,0.758,0.6068369,85.665375,0.75701463,6.699318,5.245095,1.0083674,0.7517102,0.6018014,84.95453,0.75073296,6.6437273,5.2015715,0.9917021
2017-01-24,1.0755,0.8594718,121.85953,1.0744783,9.507904,7.4361687,1.4175564,1.4154656,0.79913694,113.305,0.99905,8.84045,6.91415,1.3180441,1.3161,1.25135,141.78421,1.2501613,11.062498,8.652022,1.6493345,1.6469018,0.008825736,0.007052972,0.008817351,0.07802348,0.061022464,0.011632709,0.011615551,0.11311641,0.0903955,12.816655,0.11300895,0.7821039,0.14909242,0.14887251,0.14463094,0.115579925,16.38741,0.14449354,1.2786026,0.19062994,0.19034877,0.75869995,0.6063052,85.9645,0.7579792,6.707249,5.2457657,0.998525,0.7598207,0.6072008,86.091484,0.7590989,6.717157,5.2535143,1.0014771
2017-01-25,1.0741999,0.8515934,122.06671,1.0732331,9.477505,7.436525,1.4217457,1.4060203,0.7927699,113.635,0.9991,8.82285,6.92285,1.3235391,1.3089,1.2614001,143.3392,1.2602649,11.129144,8.732484,1.6695124,1.6510466,0.008800105,0.006976459,0.008792185,0.07764201,0.06092181,0.011647284,0.011518458,0.113342054,0.08985417,12.879624,0.11324005,0.78465,0.15001264,0.14835341,0.14444917,0.11451496,16.414482,0.14431918,1.2744534,0.19118413,0.18906952,0.75555,0.5989773,85.856926,0.75487006,6.666105,5.23056,0.9889394,0.7640003,0.6056765,86.81718,0.7633127,6.74066,5.2890596,1.0111843
2017-01-26,1.0668501,0.8474462,122.41571,1.0676502,9.448664,7.4366918,1.4162353,1.3980004,0.79434425,114.745,1.00075,8.8566,6.9707,1.3274924,1.3104,1.2589,144.45248,1.2598442,11.149574,8.775414,1.6711802,1.6496626,0.008714977,0.006922692,0.008721513,0.077185065,0.060749486,0.011569065,0.011420106,0.11291015,0.08968953,12.955875,0.11299483,0.78706276,0.14988737,0.14795746,0.14345762,0.11395474,16.461044,0.14356521,1.2705468,0.1904389,0.18798687,0.7533,0.59837955,86.43741,0.75386494,6.6716766,5.251028,0.9871243,0.7631258,0.60618454,87.56487,0.7636981,6.7586994,5.3195205,1.0130436
2017-01-27,1.07055,0.8530958,123.17213,1.0685694,9.452367,7.436522,1.4171962,1.4050968,0.79687625,115.055,0.99815,8.82945,6.94645,1.323802,1.3125,1.2549,144.38252,1.2525784,11.080076,8.7171,1.6612391,1.6470562,0.008691495,0.006926046,0.008675416,0.07674112,0.06037504,0.011505819,0.011407588,0.11325734,0.09025209,13.030824,0.113047816,0.7867365,0.1499303,0.14865026,0.14395842,0.114717044,16.563135,0.14369209,1.2710736,0.19057244,0.18894543,0.7554,0.6019603,86.912544,0.7540025,6.6697664,5.2473483,0.9914625,0.7619048,0.6071438,87.66096,0.76049525,6.7272,5.2925334,1.0086111
2017-01-30,1.0691,0.8543573,121.701,1.066053,9.441757,7.437889,1.4145278,1.3997192,0.79913694,113.835,0.99715,8.8315,6.95715,1.3231014,1.30925,1.25135,142.44743,1.2477837,11.051298,8.70583,1.655663,1.6383301,0.008784644,0.007020134,0.008759609,0.077581584,0.06111609,0.011622976,0.011501296,0.11323105,0.090487115,12.889656,0.11290834,0.7877654,0.14981616,0.14824775,0.14373702,0.114865564,16.362303,0.14332737,1.2694135,0.19017865,0.18818769,0.75579995,0.60398763,86.03648,0.7536459,6.674847,5.2582135,0.9895311,0.7637961,0.61037767,86.946724,0.76161927,6.7454653,5.3138437,1.0105797
2017-01-31,1.0807,0.85899377,121.659805,1.0662186,9.447047,7.437162,1.423566,1.4089627,0.7948494,112.575,0.9866,8.7416,6.8818,1.3172628,1.30375,1.2580999,141.6306,1.2412413,10.997807,8.657992,1.6572481,1.6402478,0.008882967,0.007060621,0.008763935,0.077651344,0.061130803,0.011701201,0.011581169,0.11439554,0.09092722,12.8780775,0.11286263,0.78724724,0.15068898,0.14914319,0.14531082,0.11550022,16.358364,0.14336365,1.270249,0.19141254,0.18944898,0.75914997,0.6034099,85.4613,0.74897736,6.636185,5.2243185,0.9897418,0.7670182,0.60966396,86.34707,0.75674015,6.7049665,5.2784657,1.0103645
2017-02-01,1.0759001,0.8507493,122.1039,1.0676694,9.424185,7.4373746,1.4227719,1.4073849,0.7907326,113.49,0.99235,8.75935,6.9127,1.3224015,1.3081,1.26465,143.52513,1.2549754,11.077512,8.7421465,1.6723751,1.6542886,0.008811349,0.006967421,0.008743942,0.07718169,0.060910214,0.011652142,0.011526126,0.11416373,0.090272985,12.956441,0.11329037,0.7891796,0.15097028,0.14933757,0.14466128,0.11438839,16.417608,0.14355461,1.2671387,0.19130029,0.18923141,0.75619996,0.59795195,85.82113,0.750415,6.62382,5.2273836,0.98918515,0.76446754,0.60448945,86.75942,0.75861937,6.6962385,5.284535,1.010933
2017-02-02,1.08065,0.8623125,121.49207,1.069033,9.416027,7.438384,1.4075545,1.4059796,0.79795724,112.425,0.98925,8.7133,6.88325,1.3025073,1.30105,1.2531999,140.891,1.2397281,10.919507,8.626089,1.632302,1.6304758,0.008894819,0.007097685,0.0087992,0.07750322,0.061225265,0.011585566,0.011572603,0.11476708,0.09157922,12.90269,0.11353333,0.7899705,0.14948496,0.14931771,0.1452802,0.11592738,16.333126,0.14371844,1.2658699,0.18922852,0.18901679,0.76775,0.6126317,86.3143,0.7594967,6.689636,5.2846155,0.9988811,0.76861,0.6133179,86.41098,0.7603474,6.6971292,5.290535,1.0011201
2017-02-03,1.0789,0.8626025,121.252174,1.0694596,9.441724,7.437397,1.4036297,1.4023542,0.7995203,112.385,0.99125,8.75125,6.8935,1.3009822,1.2998,1.25075,140.56554,1.2398058,10.945626,8.622045,1.6272035,1.6257248,0.008897984,0.007114119,0.008820127,0.07786849,0.061338253,0.01157612,0.011565601,0.11426938,0.091360696,12.842165,0.11326952,0.787716,0.14866243,0.14852735,0.14506419,0.115981765,16.30304,0.14379488,1.269493,0.18872593,0.18855444,0.76865,0.6145513,86.384735,0.76192427,6.7266483,5.2986884,0.99909127,0.7693491,0.6151102,86.4633,0.7626173,6.7327666,5.303508,1.0009096
